,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
4007,0.9,3,2,3,61.8,56.0,6.19,6.24,3.84,3040.168167027764
4008,1.02,2,7,5,64.6,58.0,6.22,6.28,4.04,6661.1089711898985
4009,0.72,1,5,3,64.8,55.0,5.64,5.6,3.64,2313.634207595851
4010,0.52,5,6,4,61.0,57.0,5.21,5.19,3.17,1767.4411819225863
4011,0.32,5,2,7,62.0,55.3,4.39,4.42,2.73,683.1649242877488
4012,0.25,3,5,7,61.1,57.0,4.05,4.08,2.48,527.7478576771641
4013,0.72,3,4,8,63.3,54.0,5.64,5.73,3.6,3867.812383695932
4014,1.13,5,3,3,62.3,56.0,6.66,6.69,4.16,5470.6947483927215
4015,1.01,4,2,3,62.8,58.0,6.4,6.34,4.0,3870.2891377323554
4016,0.72,5,2,7,61.3,57.0,5.74,5.77,3.53,3146.0706938798226
4017,1.54,5,2,4,60.2,59.0,7.52,7.57,4.54,10075.262842170943
4018,0.9,1,6,2,65.8,59.0,6.03,5.98,3.95,3039.191969192119
4019,1.0,2,5,4,64.0,59.0,6.29,6.25,4.03,5255.714331610333
4020,0.39,3,6,2,59.1,56.0,4.76,4.82,2.83,705.656284828936
4021,0.5,5,5,6,62.2,54.0,5.09,5.11,3.17,1894.968194741299
4022,1.18,5,4,7,61.1,57.0,6.78,6.84,4.16,9664.511693266244
4023,0.31,3,7,6,60.5,56.0,4.38,4.41,2.66,807.7408303760396
4024,1.06,4,3,3,61.0,58.0,6.61,6.57,4.02,4755.93373711542
4025,0.31,2,7,2,63.7,55.0,4.35,4.32,2.76,457.0718628841413
4026,2.01,4,2,4,60.3,62.0,8.13,8.08,4.89,16270.39118562766
4027,0.3,3,4,3,62.8,56.0,4.28,4.32,2.7,464.7196834986039
4028,0.3,3,2,6,60.1,63.0,4.28,4.31,2.58,535.6080242782537
4029,1.01,1,3,2,65.4,59.0,6.3,6.26,4.11,3118.854530596216
4030,0.34,5,4,3,61.2,57.0,4.53,4.56,2.78,618.1727542323108
4031,0.73,1,2,5,55.9,66.0,6.11,6.01,3.39,2377.674788267399
4032,0.72,5,2,5,60.7,57.0,5.78,5.81,3.51,2679.736650021918
4033,0.31,5,6,4,62.0,55.0,4.37,4.34,2.7,666.943078311939
4034,1.53,5,6,3,62.3,54.2,7.35,7.38,4.59,11736.14657291134
4035,0.25,3,6,6,61.9,59.0,3.99,4.02,2.48,514.3776794357432
4036,0.4,2,5,3,63.6,57.0,4.7,4.67,2.98,816.7801030211282
4037,1.21,3,5,3,59.4,56.0,6.95,7.0,4.14,6866.786942920424
4038,1.0,4,6,2,60.4,60.0,6.49,6.46,3.91,4250.84948073821
4039,1.02,3,5,3,62.1,63.0,6.48,6.36,3.99,4941.408411158571
4040,0.71,2,5,2,64.5,55.6,5.58,5.61,3.6,1979.2679867296122
4041,0.41,3,5,6,62.9,54.0,4.7,4.74,2.97,1242.179503507494
4042,1.5,4,6,2,62.7,56.0,7.38,7.33,4.61,9103.195585833277
4043,0.9,3,3,4,62.1,57.0,6.16,6.23,3.85,3900.8626487829256
4044,0.36,5,6,3,61.6,56.0,4.56,4.59,2.82,770.0209622054168
4045,1.05,4,4,8,60.6,60.0,6.57,6.59,3.99,8096.631097879752
4046,0.34,5,4,4,61.0,57.0,4.48,4.5,2.74,709.8780684262097
4047,1.18,4,6,2,62.5,60.0,6.74,6.7,4.2,5785.633458447074
4048,1.03,4,7,2,61.8,60.0,6.45,6.42,3.98,4679.416476888137
4049,0.32,5,4,4,62.4,55.0,4.36,4.39,2.73,632.4677449370714
4050,1.08,5,6,6,61.0,56.0,6.64,6.67,4.06,8504.708847035705
4051,0.73,5,1,3,61.8,56.0,5.78,5.81,3.58,1774.4495851740662
4052,1.1,5,5,2,60.4,55.0,6.77,6.73,4.08,4948.779442714623
4053,1.72,4,2,6,62.7,58.0,7.6,7.54,4.75,14707.454448191971
4054,1.0,4,5,3,61.6,61.0,6.37,6.3,3.9,4897.835294047749
4055,0.92,5,3,3,61.6,56.0,6.21,6.25,3.84,3718.8536793668213
4056,0.75,5,6,3,61.4,56.0,5.83,5.89,3.6,3067.6545629400593
4057,0.72,4,5,5,58.8,60.0,5.91,5.89,3.47,3388.354787107577
4058,1.2,4,4,2,59.9,59.0,6.92,6.98,4.16,5362.518646482741
4059,0.61,5,5,6,61.8,55.0,5.43,5.47,3.37,2755.958997692554
4060,0.31,5,6,4,61.4,54.0,4.41,4.38,2.7,667.8998211971453
4061,0.52,3,5,6,58.9,60.0,5.23,5.3,3.1,1950.584135890122
4062,0.23,3,7,7,59.7,58.0,3.97,4.04,2.39,496.0065472380587
4063,0.3,3,4,5,60.2,62.0,4.3,4.31,2.59,594.6827646332092
4064,0.84,3,7,3,59.2,59.0,6.18,6.21,3.67,3787.200488268739
4065,0.77,5,6,2,62.1,56.0,5.84,5.86,3.63,2650.7475920384923
4066,2.14,4,5,2,58.2,61.0,8.5,8.45,4.93,16985.401412652696
4067,1.01,3,3,7,60.6,56.0,6.5,6.53,3.95,6357.449653598111
4068,0.35,4,6,3,59.7,60.0,4.58,4.53,2.72,716.1609744085172
4069,1.5,4,2,6,60.2,58.0,7.5,7.34,4.47,11412.291437588137
4070,0.52,5,5,8,60.3,60.0,5.24,5.27,3.17,2342.911651337477
4071,1.19,5,3,5,62.5,54.0,6.78,6.82,4.25,7709.713320867798
4072,0.3,4,1,5,62.6,58.0,4.27,4.32,2.69,415.30442626461775
4073,0.53,4,6,3,61.8,60.0,5.21,5.18,3.21,1558.9301538420887
4074,0.91,5,7,6,62.0,54.0,6.2,6.25,3.86,6424.652605220502
4075,0.59,3,6,4,60.8,57.0,5.37,5.42,3.28,2138.409388752222
4076,2.01,3,3,1,58.1,63.0,8.3,8.19,4.79,9143.230915352848
4077,0.92,1,6,3,65.6,57.0,6.1,6.07,3.99,3852.2876855444815
4078,0.8,5,4,4,62.2,56.0,5.94,5.87,3.67,3549.951567000851
4079,1.42,4,5,2,59.7,57.0,7.33,7.3,4.37,7840.918794014781
4080,0.46,3,5,2,61.5,56.0,4.98,5.01,3.07,911.9209723507631
4081,0.38,5,5,4,61.2,57.0,4.64,4.67,2.85,930.7077692055236
4082,0.93,4,3,4,60.3,61.0,6.39,6.25,3.81,4266.895959952851
4083,1.2,3,2,4,61.7,59.0,6.83,6.88,4.23,5991.736467258737
4084,0.82,3,4,3,63.4,55.0,6.0,5.93,3.78,3084.5905787797415
4085,0.54,4,6,3,62.2,58.0,5.26,5.23,3.26,1615.1555345393283
4086,1.02,3,2,4,59.3,59.0,6.57,6.62,3.91,4429.580981315944
4087,0.4,5,5,4,60.6,55.0,4.82,4.78,2.91,1027.0186994689782
4088,0.31,3,2,4,60.7,61.0,4.32,4.34,2.63,468.94631479278905
4089,0.72,5,4,5,61.2,57.0,5.76,5.79,3.53,3243.8007915535204
4090,1.71,3,3,5,62.0,56.0,7.64,7.68,4.75,14546.4892914835
4091,1.61,3,6,3,62.3,57.0,7.43,7.47,4.64,12301.876117095237
4092,0.52,5,4,2,61.6,55.0,5.16,5.19,3.19,1132.8824970485923
4093,0.5,5,5,6,62.1,58.0,5.07,5.11,3.16,1891.7785747673563
4094,0.72,4,3,3,62.5,57.0,5.73,5.67,3.56,2291.531706396056
4095,0.46,3,6,3,59.3,63.0,5.09,5.02,3.0,1165.6966473626164
4096,1.2,5,3,5,61.9,57.0,6.77,6.73,4.18,7828.684425755849
4097,0.3,3,7,3,63.4,54.0,4.31,4.27,2.72,542.5685528932397
4098,0.41,2,5,3,63.9,56.0,4.68,4.74,3.01,855.6432876776853
4099,1.51,4,3,3,58.0,59.0,7.57,7.54,4.38,9301.24816205754
4100,0.53,5,7,3,61.6,56.0,5.2,5.23,3.21,1664.5392770055166
4101,0.54,5,7,3,61.5,56.0,5.23,5.25,3.22,1724.4405042997953
4102,0.9,3,4,4,62.4,61.0,6.13,6.17,3.84,4214.756582481619
4103,1.05,5,6,6,62.4,56.0,6.49,6.52,4.06,8047.319171306343
4104,1.02,5,5,2,61.4,56.0,6.5,6.47,3.98,4284.003482505043
4105,1.15,4,4,2,62.7,58.0,6.71,6.69,4.2,4929.473677092386
4106,0.86,1,4,5,64.6,58.8,5.95,6.04,3.87,3877.650519719454
4107,0.54,5,4,5,61.3,57.0,5.25,5.28,3.23,1886.8934386951732
4108,1.27,5,1,2,61.2,56.0,6.99,6.95,4.27,4147.552577107962
4109,0.7,3,4,4,63.3,56.0,5.59,5.66,3.56,2627.9528585905223
4110,0.91,2,3,6,65.5,57.0,6.01,6.11,3.97,4634.248896976377
4111,0.39,5,6,5,62.3,57.0,4.67,4.64,2.9,1142.0681868147888
4112,0.41,4,5,6,62.4,58.0,4.76,4.7,2.95,1274.5704607282328
4113,0.38,4,6,5,60.7,59.0,4.65,4.7,2.84,1066.9747261685957
4114,1.1,3,7,2,61.1,58.0,6.61,6.69,4.06,5166.385357438185
4115,0.5,2,3,7,63.5,58.0,4.98,5.03,3.18,1620.1749754151456
4116,0.24,3,6,6,62.1,59.0,3.95,4.0,2.47,476.1719073342426
4117,1.0,2,7,8,63.3,59.0,6.33,6.37,4.02,8052.87967744022
4118,1.88,3,2,4,62.2,57.0,7.79,7.86,4.87,13953.986379620444
4119,1.53,4,1,7,61.6,58.0,7.4,7.37,4.55,10504.62210294569
4120,2.11,4,1,2,60.7,60.0,8.27,8.2,5.0,10555.15848488214
4121,0.79,5,4,3,61.1,57.0,5.98,5.93,3.64,3023.91820336349
4122,1.0,5,4,3,62.4,56.0,6.41,6.34,3.98,4705.600636896797
4123,0.31,5,7,3,62.7,56.0,4.32,4.36,2.72,605.3413050343281
4124,0.4,3,6,7,61.2,61.0,4.7,4.74,2.89,1342.2440482719992
4125,1.07,5,4,2,61.1,57.0,6.61,6.65,4.05,4407.295830004334
4126,0.3,4,3,5,62.3,58.0,4.26,4.28,2.66,563.1470527268482
4127,1.01,4,7,2,58.0,60.0,6.58,6.53,3.8,4538.151719771791
4128,0.71,3,3,2,61.8,58.0,5.67,5.73,3.52,1790.0616134432885
4129,0.51,4,4,2,60.8,59.0,5.2,5.19,3.16,1069.1869751747736
4130,0.3,2,4,6,63.2,57.0,4.23,4.28,2.69,623.3370680417366
4131,0.75,5,6,4,62.0,56.0,5.82,5.85,3.62,3518.220219018718
4132,0.62,3,6,5,60.1,56.0,5.56,5.58,3.35,2617.15251465711
4133,0.41,2,6,3,63.9,58.0,4.72,4.7,3.01,899.1124056847547
4134,0.38,3,3,5,61.3,54.0,4.68,4.7,2.88,858.5642470682163
4135,1.4,4,7,5,62.8,58.0,7.17,7.07,4.47,12934.173107622355
4136,0.32,4,2,4,62.2,59.0,4.35,4.37,2.71,510.5621431628255
4137,0.91,4,3,4,61.8,60.0,6.22,6.18,3.83,4087.5863115162524
4138,0.4,4,6,7,61.4,59.0,4.68,4.74,2.89,1379.440521037328
4139,1.52,3,7,2,59.1,58.0,7.45,7.48,4.41,9529.216843148673
4140,1.03,4,6,2,62.0,59.0,6.42,6.49,4.0,4484.490424658552
4141,0.57,3,6,2,58.8,57.3,5.42,5.46,3.21,1441.6567574239907
4142,0.59,3,6,4,61.7,60.0,5.36,5.4,3.32,2132.4855841813337
4143,1.0,1,6,3,58.1,63.0,6.6,6.52,3.81,4549.715120330628
4144,1.01,4,3,4,61.6,59.0,6.45,6.47,3.98,4977.922798457992
4145,1.0,5,5,6,59.7,60.0,6.48,6.52,3.88,6997.854899512319
4146,0.41,3,5,2,60.8,58.0,4.78,4.83,2.92,734.4513595975176
4147,1.12,3,4,1,61.2,63.0,6.68,6.59,4.05,3275.3291069867782
4148,0.5,2,7,3,63.6,54.0,5.02,5.08,3.21,1366.5247593923355
4149,1.0,4,6,3,61.7,58.0,6.42,6.35,3.94,5157.20082709357
4150,0.81,3,4,5,62.6,55.0,5.92,5.97,3.72,3855.9413441414945
4151,1.31,5,5,2,62.7,57.0,7.05,6.98,4.4,6844.803542665565
4152,1.43,3,4,4,62.2,58.0,7.15,7.18,4.46,10094.795170382984
4153,0.54,3,3,4,63.2,55.0,5.24,5.2,3.3,1489.7292029382636
4154,0.39,2,4,4,63.8,59.0,4.66,4.59,2.95,839.4490306780671
4155,0.25,5,4,6,62.1,57.0,4.01,4.07,2.5,482.458167682434
4156,0.31,5,7,3,62.4,53.0,4.33,4.35,2.71,606.4888816785347
4157,0.32,5,5,6,61.2,57.0,4.43,4.4,2.7,818.0191446992314
4158,0.64,5,7,5,61.5,56.0,5.54,5.55,3.41,3033.8616670948068
4159,1.04,4,3,7,60.4,58.0,6.58,6.53,3.96,6896.102709382807
4160,0.37,5,3,4,61.7,55.0,4.64,4.67,2.87,768.5261727279272
4161,0.7,4,4,2,60.0,60.0,5.69,5.65,3.51,1942.5540602682477
4162,1.7,3,2,3,61.9,62.0,7.52,7.58,4.67,10040.00872325309
4163,1.02,4,4,6,62.2,60.0,6.39,6.43,3.99,6661.167576252042
4164,0.7,3,2,5,63.1,54.0,5.61,5.67,3.56,2417.324606011625
4165,1.53,3,4,6,62.5,57.0,7.33,7.38,4.6,13926.066809885016
4166,0.95,2,7,2,56.5,61.0,6.53,6.5,3.68,3799.251333949889
4167,0.5,5,7,4,61.7,56.0,5.12,5.14,3.16,1712.0313835560933
4168,0.7,5,6,4,62.2,55.0,5.64,5.67,3.52,3090.0928565431145
4169,2.52,4,2,3,58.5,59.0,8.9,8.87,5.2,21788.16565221617
4170,0.36,4,4,2,59.3,59.0,4.66,4.62,2.75,556.3081462603843
4171,0.34,3,5,2,63.5,56.0,4.48,4.44,2.83,514.5300874001598
4172,0.51,3,6,2,58.3,61.9,5.19,5.2,3.04,1167.9224642584197
4173,0.56,5,6,5,60.8,55.0,5.37,5.32,3.25,2264.4978254322737
4174,1.13,4,4,5,61.6,58.0,6.76,6.68,4.14,7414.924817628604
4175,2.09,3,5,2,62.7,61.0,8.07,8.14,5.08,15700.470848975285
4176,1.51,5,3,4,61.9,59.0,7.29,7.34,4.53,10832.068524440074
4177,0.34,5,5,7,61.4,57.0,4.5,4.53,2.77,986.9854555037695
4178,1.01,2,1,3,58.8,57.0,6.57,6.63,3.88,3015.8230349755618
4179,1.14,5,3,6,61.9,56.0,6.69,6.72,4.15,7761.188462151298
4180,1.01,2,3,3,63.1,60.0,6.37,6.41,4.03,4053.7233656300978
4181,0.71,2,2,5,59.1,63.4,5.76,5.81,3.42,2396.2997882403256
4182,0.36,4,4,8,62.5,60.0,4.49,4.53,2.82,1075.6817008951948
4183,1.2,4,3,2,62.5,58.0,6.74,6.69,4.2,4933.555980881677
4184,0.52,5,3,4,61.7,54.0,5.18,5.22,3.21,1459.3103615129187
4185,0.63,4,2,5,62.0,58.0,5.52,5.45,3.4,2035.979248169365
4186,1.01,4,5,3,62.2,59.0,6.41,6.36,3.97,4989.975343630979
4187,0.41,3,6,2,63.2,58.0,4.72,4.68,2.97,769.5155648477473
4188,0.52,2,2,3,63.6,60.0,5.1,5.05,3.23,1037.3614190989433
4189,0.31,5,2,2,62.0,54.1,4.32,4.35,2.69,353.0361853535947
4190,1.5,4,3,1,62.9,60.0,7.31,7.22,4.57,5377.313903354389
4191,1.02,2,3,2,60.3,63.0,6.45,6.49,3.9,3410.6589197056396
4192,0.25,4,3,7,60.1,62.0,4.11,4.08,2.46,470.3601181659797
4193,0.31,2,3,7,63.7,56.0,4.33,4.3,2.75,659.0703174237767
4194,0.26,5,3,6,61.8,55.7,4.08,4.1,2.53,480.1955154187048
4195,0.73,3,7,4,63.5,58.0,5.68,5.72,3.62,3316.4004907289955
4196,1.51,2,2,5,63.6,57.0,7.14,7.21,4.56,9876.908303011654
4197,0.72,3,6,2,61.4,58.0,5.76,5.8,3.55,2227.905360449579
4198,0.31,2,4,4,64.4,54.0,4.24,4.29,2.75,545.5854150990069
4199,1.01,5,5,5,61.7,56.0,6.48,6.45,3.99,6523.457255033748
4200,1.0,4,7,5,62.7,54.0,6.38,6.35,3.99,6878.207071068412
4201,1.12,3,2,4,62.9,55.9,6.59,6.62,4.16,5259.157753421497
4202,1.14,3,5,7,62.2,55.9,6.67,6.69,4.16,9174.660811936948
4203,0.75,5,4,2,62.5,55.0,5.82,5.77,3.62,2254.4463358453236
4204,0.54,4,3,7,62.0,57.0,5.25,5.2,3.24,2003.3333402874448
4205,1.55,4,3,4,61.7,59.0,7.44,7.4,4.58,11148.130202905575
4206,0.32,5,7,2,61.1,56.0,4.41,4.39,2.69,530.3931915403633
4207,1.01,4,4,6,61.9,59.0,6.41,6.45,3.98,6544.700553750313
4208,0.3,5,6,6,62.2,57.0,4.28,4.31,2.67,760.6939034720849
4209,0.4,3,7,4,63.6,55.0,4.68,4.72,2.99,1069.7549984627422
4210,1.12,5,3,5,60.9,57.0,6.71,6.73,4.09,6886.077131889095
4211,0.41,5,3,5,61.8,56.0,4.78,4.73,2.94,1037.0875428886793
4212,1.15,5,3,3,61.9,55.0,6.74,6.77,4.18,5660.652344976388
4213,1.04,5,6,6,61.0,57.0,6.61,6.57,4.02,7917.735517952655
4214,2.02,1,4,1,65.6,57.0,7.87,7.8,5.15,8937.339072512295
4215,1.11,5,5,7,59.7,58.0,6.7,6.74,4.01,9178.976291973688
4216,0.62,4,4,6,59.2,59.0,5.58,5.56,3.3,2622.873060326619
4217,0.31,5,2,5,61.9,54.0,4.34,4.38,2.7,548.0275111819017
4218,0.9,2,4,2,63.8,56.0,6.16,6.13,3.92,2910.5258816939518
4219,0.44,4,6,6,60.0,59.0,4.95,4.99,2.98,1536.4280974676808
4220,0.91,3,2,2,62.8,61.0,6.15,6.18,3.87,2545.7455154476593
4221,0.73,4,6,4,61.6,59.0,5.77,5.73,3.54,3272.5595149375863
4222,1.5,2,3,4,63.6,58.0,7.22,7.27,4.61,9800.321751611355
4223,0.5,4,4,6,59.6,60.0,5.18,5.15,3.08,1747.448040026479
4224,0.57,4,7,4,61.7,60.0,5.32,5.28,3.27,2142.165958343884
4225,0.54,5,7,4,61.9,55.0,5.24,5.23,3.24,1979.272777369217
4226,1.02,5,3,4,60.4,57.0,6.58,6.54,3.96,5192.318504902973
4227,0.31,2,6,8,64.2,60.0,4.22,4.28,2.73,849.0949650008965
4228,0.34,5,6,2,62.9,56.0,4.48,4.45,2.81,568.0639142484549
4229,0.5,5,5,2,61.7,55.0,5.13,5.15,3.17,1119.0917899275123
4230,0.3,5,4,2,62.1,58.0,4.27,4.3,2.66,401.3025358208483
4231,0.4,5,5,3,61.6,55.0,4.72,4.76,2.92,893.1882728762353
4232,0.7,3,4,3,63.3,61.0,5.6,5.55,3.53,2284.1564682213634
4233,0.31,2,7,3,63.5,56.0,4.29,4.31,2.73,555.1227605694124
4234,1.21,2,4,3,63.8,58.0,6.75,6.64,4.27,6166.980773512059
4235,0.82,3,6,4,62.8,59.0,5.92,5.93,3.72,3958.1085094210234
4236,0.5,1,4,5,64.9,57.0,4.98,4.94,3.22,1397.2088739686722
4237,1.04,3,6,3,62.8,59.0,6.46,6.41,4.04,5393.833947554602
4238,1.31,4,3,2,60.8,58.0,7.13,7.08,4.32,5835.245286064379
4239,2.07,3,3,3,62.1,59.0,8.15,8.2,5.08,16289.513298111815
4240,2.01,3,2,4,62.4,58.0,8.06,7.99,5.01,15813.915863498094
4241,1.06,5,3,4,61.2,55.0,6.57,6.61,4.03,5580.216750317508
4242,0.9,4,5,4,61.9,55.0,6.25,6.23,3.86,4621.005304102686
4243,1.02,5,4,2,62.4,54.0,6.39,6.47,4.02,4024.792449322592
4244,0.71,4,6,4,61.0,60.0,5.76,5.69,3.49,3107.446625527831
4245,0.5,5,6,3,63.0,56.0,5.13,5.06,3.21,1426.118984374402
4246,0.54,4,3,5,62.6,59.0,5.22,5.19,3.26,1701.5932631376993
4247,1.12,5,7,3,60.5,56.0,6.75,6.78,4.09,6821.396821366502
4248,0.31,5,2,3,61.3,55.0,4.39,4.42,2.7,429.13389930081667
4249,2.13,4,1,2,62.6,58.0,8.21,8.18,5.13,10721.046405332003
4250,1.74,5,6,3,62.2,56.0,7.72,7.67,4.79,14941.645362518475
4251,0.62,1,5,3,55.1,66.0,5.85,5.7,3.18,1765.766909159766
4252,0.8,4,6,3,62.9,60.0,5.89,5.87,3.7,3378.659621959484
4253,0.5,3,5,5,61.9,62.0,5.02,5.06,3.12,1650.4902299649948
4254,0.32,3,6,7,60.9,58.0,4.49,4.45,2.72,883.3714913737765
4255,1.07,5,6,2,62.4,60.0,6.49,6.52,4.06,4913.944352414066
4256,2.5,1,3,2,64.9,58.0,8.46,8.43,5.48,17203.928709008298
4257,0.31,5,7,4,61.2,55.0,4.38,4.35,2.67,696.905682277588
4258,0.37,5,1,8,61.9,54.0,4.63,4.68,2.88,790.8267150718574
4259,1.3,4,5,5,61.0,59.0,7.05,7.08,4.31,10274.329217435068
4260,1.02,4,6,3,62.8,58.0,6.45,6.39,4.03,5343.783784411897
4261,0.36,5,4,3,61.1,55.0,4.58,4.62,2.81,689.1574083407913
4262,1.14,4,7,2,59.2,61.0,6.84,6.82,4.04,5686.182551560495
4263,0.7,3,6,2,63.2,61.0,5.62,5.59,3.54,2104.057072940334
4264,0.3,4,6,4,61.8,58.0,4.28,4.26,2.64,613.4696509983785
4265,0.71,5,7,2,61.0,56.0,5.77,5.8,3.53,2378.6303110117515
4266,0.4,4,5,7,61.1,59.0,4.75,4.78,2.91,1312.1956637113674
4267,1.18,4,2,2,60.8,58.0,6.84,6.78,4.14,4284.142704617895
4268,0.34,5,6,7,62.2,56.0,4.46,4.44,2.77,1037.2140315089973
4269,1.5,4,4,3,62.3,58.0,7.33,7.27,4.55,9881.235914804165
4270,0.72,3,5,2,58.5,60.0,5.86,5.93,3.45,2126.557438355619
4271,1.03,5,6,6,60.6,59.0,6.5,6.53,3.95,7773.134716806653
4272,0.28,3,2,4,61.9,57.0,4.16,4.19,2.58,387.0937615472079
4273,0.31,5,1,3,62.4,53.0,4.38,4.4,2.74,353.94142506314586
4274,1.02,3,7,2,62.7,59.0,6.36,6.44,4.01,4468.323101290051
4275,0.7,2,2,2,63.5,56.0,5.59,5.63,3.56,1497.4787644057492
4276,1.34,3,6,2,62.1,63.0,7.06,7.01,4.37,7151.81229924251
4277,2.07,3,1,4,61.3,56.0,8.16,8.2,5.02,13833.530510015564
4278,0.74,1,4,3,64.8,59.0,5.63,5.6,3.64,2286.0785211002576
4279,0.58,5,6,2,61.4,57.1,5.36,5.38,3.3,1555.7216417841487
4280,0.31,5,7,5,60.5,57.0,4.39,4.41,2.66,775.8096247324371
4281,0.54,5,4,6,62.6,57.0,5.19,5.23,3.26,2055.0910211683836
4282,1.01,4,5,5,62.5,58.0,6.42,6.37,4.0,6375.36743965797
4283,1.29,5,4,6,62.4,57.0,6.97,6.94,4.34,10593.5639473771
4284,1.01,3,3,3,61.9,59.0,6.4,6.43,3.97,4219.57199325183
4285,1.14,5,3,3,62.3,56.0,6.69,6.77,4.19,5562.203950205104
4286,0.3,5,6,7,62.5,56.0,4.28,4.3,2.68,819.0615356342482
4287,1.33,5,3,3,62.7,56.0,7.04,6.99,4.4,7430.5514781575675
4288,0.35,4,3,3,60.0,61.0,4.6,4.57,2.75,590.6044476567104
4289,0.77,3,1,7,62.8,58.0,5.78,5.84,3.65,2801.933799114959
4290,0.41,2,2,3,63.8,57.0,4.7,4.67,2.99,663.7839196061572
4291,1.02,2,7,3,63.3,58.0,6.35,6.39,4.03,5223.921157114965
4292,0.78,3,1,4,63.0,58.0,5.84,5.87,3.69,2194.2515642031744
4293,0.38,5,6,6,62.4,56.0,4.63,4.69,2.91,1187.3123998390975
4294,1.06,3,5,3,61.2,57.0,6.58,6.68,4.06,5333.985293204487
4295,1.02,5,3,6,62.1,56.0,6.5,6.45,4.02,6292.758021619826
4296,0.71,5,7,3,62.4,57.0,5.69,5.72,3.56,2881.5572371395647
4297,1.51,5,2,3,62.2,56.0,7.36,7.27,4.55,8441.50278324742
4298,0.41,5,6,5,62.0,55.0,4.77,4.74,2.95,1256.587013291364
4299,0.7,4,6,2,59.8,61.0,5.76,5.74,3.44,2173.0341308454563
4300,0.39,4,5,7,59.7,58.0,4.75,4.73,2.83,1254.5320087335756
4301,0.71,5,6,2,62.7,56.0,5.68,5.71,3.57,2273.1073920271115
4302,0.31,5,4,3,61.2,56.0,4.37,4.39,2.68,519.7263876656143
4303,0.5,4,4,2,60.7,57.0,5.15,5.07,3.1,1031.1410313775307
4304,0.51,5,5,5,62.5,55.0,5.08,5.13,3.19,1800.52462156165
4305,0.36,4,5,4,60.5,60.0,4.61,4.55,2.77,823.1789663765007
4306,1.15,4,4,5,63.0,60.0,6.68,6.6,4.18,7640.279512736686
4307,0.71,5,1,5,62.3,55.0,5.7,5.73,3.56,2150.9304286614147
4308,0.4,4,6,8,61.3,58.0,4.77,4.73,2.91,1471.5781529302963
4309,0.51,5,6,3,61.7,56.0,5.13,5.17,3.18,1483.345670276334
4310,0.71,2,4,4,64.0,55.0,5.65,5.67,3.62,2597.430408341372
4311,1.09,4,5,3,62.7,58.0,6.56,6.51,4.1,5758.077577167205
4312,2.14,5,3,2,61.9,57.0,8.34,8.28,5.14,14990.651257525515
4313,1.29,5,5,5,60.7,57.0,7.08,7.05,4.29,10352.947514733754
4314,1.03,5,5,3,61.3,57.0,6.58,6.51,4.01,5298.715287027599
4315,0.36,5,6,5,61.6,57.0,4.54,4.58,2.81,983.3901534891792
4316,0.31,5,2,8,61.3,57.0,4.4,4.34,2.68,686.3273624998238
4317,0.41,4,2,7,61.9,57.0,4.82,4.78,2.97,1066.3097995395397
4318,0.31,5,7,3,62.4,56.0,4.33,4.35,2.71,605.6280236048691
4319,1.56,2,1,4,62.3,64.0,7.41,7.36,4.6,7781.1601125753505
4320,0.3,5,7,4,61.0,55.0,4.38,4.34,2.66,655.3936342887223
4321,1.51,4,3,3,61.2,60.0,7.46,7.37,4.54,9248.0497805249
4322,0.74,4,5,2,59.6,58.0,5.91,5.87,3.51,2297.735957327603
4323,0.4,2,4,4,62.8,54.4,4.67,4.7,2.94,883.6565203673948
4324,0.82,4,4,2,60.7,61.0,6.01,5.98,3.64,2612.5816672134647
4325,1.2,5,3,2,61.0,57.0,6.9,6.84,4.19,5051.537806694301
4326,0.9,2,5,4,63.3,57.0,6.04,6.09,3.84,4318.537665084886
4327,0.33,4,6,4,61.1,59.0,4.49,4.45,2.73,734.5559310757161
4328,0.31,5,5,4,61.9,54.0,4.38,4.35,2.7,634.5256254560268
4329,0.91,3,5,4,62.1,58.0,6.19,6.24,3.86,4585.647196870719
4330,1.11,3,4,2,63.2,56.0,6.61,6.56,4.16,4490.21547524421
4331,0.31,4,3,6,60.6,60.0,4.34,4.38,2.64,654.9738399281314
4332,1.25,4,3,2,60.5,61.0,6.97,6.91,4.2,5337.890021945507
4333,0.4,3,5,2,62.6,53.0,4.7,4.75,2.96,700.6981831095998
4334,1.53,4,6,2,58.9,59.0,7.63,7.55,4.47,9494.728246982831
4335,1.0,2,5,2,60.2,65.0,6.38,6.41,3.85,3782.3888458958927
4336,1.02,3,6,4,59.2,58.0,6.52,6.58,3.88,6007.251450048496
4337,0.9,2,7,3,63.6,63.0,6.07,6.03,3.85,4116.440794586563
4338,0.6,4,4,7,60.0,58.0,5.53,5.43,3.29,2652.7461715234235
4339,1.0,1,1,3,64.9,58.0,6.29,6.23,4.06,2746.6395948229815
4340,0.59,3,6,3,62.9,58.0,5.31,5.34,3.35,1855.6943604793387
4341,0.32,5,7,7,61.8,56.0,4.39,4.41,2.72,966.2751378017795
4342,1.11,4,6,2,62.5,58.0,6.61,6.63,4.14,5160.894122497615
4343,0.72,3,4,2,59.7,56.0,5.83,5.89,3.5,1998.7495564370095
4344,1.12,5,4,2,62.4,56.0,6.63,6.67,4.15,4795.258437619995
